ID_Venda,Data,ID_Cliente,ID_Produto,Quantidade,Canal_Venda,Produto,Categoria,Preco_Unitario,Custo_Unitario,Valor_Total,Custo_Total,Lucro
199,2024-05-19,811,19,2,Online,Fogão Consul 5 Bocas,Eletrodomésticos,5102.69,3248.45,10205.38,6496.9,3708.4799999999996
200,2025-12-09,2144,1,1,Loja Física,Smart TV Samsung 55'' 4K,Eletrônicos,6923.22,4245.0,6923.22,4245.0,2678.2200000000003
201,2024-12-25,539,25,2,Online,Mesa de Jantar 6 Lugares,Móveis,4117.42,2372.87,8234.84,4745.74,3489.1000000000004
202,2021-05-04,2464,12,1,Online,Teclado Mecânico Redragon,Informática,1629.36,1125.69,1629.36,1125.69,503.66999999999985
203,2022-01-21,883,21,4,Loja Física,Lava e Seca Samsung 11kg,Eletrodomésticos,7766.06,4873.27,31064.24,19493.08,11571.16
204,2023-08-03,1320,26,6,Loja Física,Cadeira Escritório Presidente,Móveis,1944.73,1335.92,11668.380000000001,8015.52,3652.8600000000006
205,2021-02-08,637,13,5,Loja Física,Monitor LG 27'' IPS,Informática,5017.08,2994.25,25085.4,14971.25,10114.150000000001
206,2022-07-06,2297,23,1,Online,Freezer Vertical Consul,Eletrodomésticos,5877.12,3587.57,5877.12,3587.57,2289.5499999999997
207,2025-08-30,1970,17,2,Online,Geladeira Brastemp Frost Free,Eletrodomésticos,546.67,374.21,1093.34,748.42,344.91999999999996
208,2025-12-25,2311,17,2,Loja Física,Geladeira Brastemp Frost Free,Eletrodomésticos,546.67,374.21,1093.34,748.42,344.91999999999996
209,2022-08-26,1721,18,3,Loja Física,Geladeira Electrolux Duplex,Eletrodomésticos,4326.85,2981.92,12980.550000000001,8945.76,4034.790000000001
210,2023-12-08,475,22,1,Loja Física,Máquina de Lavar LG 12kg,Eletrodomésticos,4764.16,2799.74,4764.16,2799.74,1964.42
211,2021-06-16,1290,4,4,Loja Física,Home Theater Sony 5.1,Eletrônicos,4001.32,2408.43,16005.28,9633.72,6371.560000000001
212,2021-01-28,1822,6,2,Online,Projetor Epson Full HD,Eletrônicos,7634.42,5273.24,15268.84,10546.48,4722.360000000001
213,2020-06-27,1247,25,6,Loja Física,Mesa de Jantar 6 Lugares,Móveis,4117.42,2372.87,24704.52,14237.22,10467.300000000001
214,2020-04-02,1393,26,5,Online,Cadeira Escritório Presidente,Móveis,1944.73,1335.92,9723.65,6679.6,3044.0499999999993
215,2020-09-20,2265,10,7,Online,Notebook Lenovo ThinkPad i5,Informática,6720.74,3840.64,47045.18,26884.48,20160.7
216,2021-04-05,1582,24,2,Online,Sofá Retrátil 3 Lugares,Móveis,3375.09,2300.64,6750.18,4601.28,2148.9000000000005
217,2024-06-07,2008,25,7,Online,Mesa de Jantar 6 Lugares,Móveis,4117.42,2372.87,28821.940000000002,16610.09,12211.850000000002
218,2022-07-14,546,18,2,Loja Física,Geladeira Electrolux Duplex,Eletrodomésticos,4326.85,2981.92,8653.7,5963.84,2689.8600000000006
219,2022-02-28,1507,28,7,Online,Rack para TV até 65'',Móveis,6228.14,3817.63,43596.98,26723.41,16873.570000000003
220,2020-06-10,2190,14,7,Online,Impressora HP LaserJet,Informática,4354.16,2728.75,30479.12,19101.25,11377.869999999999
221,2021-04-05,1175,18,1,Loja Física,Geladeira Electrolux Duplex,Eletrodomésticos,4326.85,2981.92,4326.85,2981.92,1344.9300000000003
222,2021-06-18,643,25,3,Online,Mesa de Jantar 6 Lugares,Móveis,4117.42,2372.87,12352.26,7118.61,5233.650000000001
223,2024-05-16,1890,7,6,Loja Física,Console PlayStation 5,Eletrônicos,5960.31,3348.83,35761.86,20092.98,15668.880000000001
224,2024-09-05,609,8,5,Online,Console Xbox Series X,Eletrônicos,4071.16,2400.49,20355.8,12002.449999999999,8353.35
225,2024-11-07,832,9,4,Online,Notebook Dell Inspiron i7,Informática,1086.29,653.25,4345.16,2613.0,1732.1599999999999
226,2022-10-25,1312,16,1,Loja Física,Roteador TP-Link Archer AX,Informática,6915.56,4809.12,6915.56,4809.12,2106.4400000000005
227,2023-01-16,281,9,5,Loja Física,Notebook Dell Inspiron i7,Informática,1086.29,653.25,5431.45,3266.25,2165.2
228,2021-07-08,15,18,1,Loja Física,Geladeira Electrolux Duplex,Eletrodomésticos,4326.85,2981.92,4326.85,2981.92,1344.9300000000003
229,2025-08-08,2309,7,6,Online,Console PlayStation 5,Eletrônicos,5960.31,3348.83,35761.86,20092.98,15668.880000000001
230,2025-07-23,942,24,2,Loja Física,Sofá Retrátil 3 Lugares,Móveis,3375.09,2300.64,6750.18,4601.28,2148.9000000000005
231,2024-12-17,2723,12,3,Loja Física,Teclado Mecânico Redragon,Informática,1629.36,1125.69,4888.08,3377.07,1511.0099999999998
232,2022-03-18,1393,4,6,Loja Física,Home Theater Sony 5.1,Eletrônicos,4001.32,2408.43,24007.920000000002,14450.579999999998,9557.340000000004
233,2025-08-27,2356,8,7,Online,Console Xbox Series X,Eletrônicos,4071.16,2400.49,28498.12,16803.43,11694.689999999999
234,2020-10-16,1387,4,5,Online,Home Theater Sony 5.1,Eletrônicos,4001.32,2408.43,20006.600000000002,12042.15,7964.450000000003
235,2023-12-09,2714,1,7,Loja Física,Smart TV Samsung 55'' 4K,Eletrônicos,6923.22,4245.0,48462.54,29715.0,18747.54
236,2023-06-26,1769,29,2,Loja Física,Cama Box Queen Ortobom,Móveis,6270.45,4371.0,12540.9,8742.0,3798.8999999999996
237,2021-11-22,2333,3,5,Online,Soundbar JBL 2.1,Eletrônicos,1826.42,1018.29,9132.1,5091.45,4040.6500000000005
238,2024-03-13,602,27,7,Online,Guarda-Roupa Casal 6 Portas,Móveis,5033.13,3035.73,35231.91,21250.11,13981.800000000003
239,2022-04-06,623,14,6,Online,Impressora HP LaserJet,Informática,4354.16,2728.75,26124.96,16372.5,9752.46
240,2022-07-29,748,29,3,Online,Cama Box Queen Ortobom,Móveis,6270.45,4371.0,18811.35,13113.0,5698.3499999999985
241,2021-12-07,1811,28,5,Loja Física,Rack para TV até 65'',Móveis,6228.14,3817.63,31140.7,19088.15,12052.55
242,2025-07-12,440,15,1,Online,SSD Kingston 1TB NVMe,Informática,5336.48,3570.73,5336.48,3570.73,1765.7499999999995
243,2023-10-24,437,1,6,Online,Smart TV Samsung 55'' 4K,Eletrônicos,6923.22,4245.0,41539.32,25470.0,16069.32
244,2025-06-01,1720,5,6,Loja Física,TV Box Xiaomi Mi S,Eletrônicos,7523.39,4542.05,45140.340000000004,27252.300000000003,17888.04
245,2022-03-29,964,10,2,Online,Notebook Lenovo ThinkPad i5,Informática,6720.74,3840.64,13441.48,7681.28,5760.2
246,2022-07-20,976,7,2,Loja Física,Console PlayStation 5,Eletrônicos,5960.31,3348.83,11920.62,6697.66,5222.960000000001
247,2022-11-25,1847,17,1,Online,Geladeira Brastemp Frost Free,Eletrodomésticos,546.67,374.21,546.67,374.21,172.45999999999998
248,2024-02-27,1417,21,3,Loja Física,Lava e Seca Samsung 11kg,Eletrodomésticos,7766.06,4873.27,23298.18,14619.810000000001,8678.369999999999
249,2020-09-06,399,20,3,Loja Física,Micro-ondas Panasonic 34L,Eletrodomésticos,3450.07,2011.75,10350.210000000001,6035.25,4314.960000000001
250,2024-10-25,195,21,3,Online,Lava e Seca Samsung 11kg,Eletrodomésticos,7766.06,4873.27,23298.18,14619.810000000001,8678.369999999999
251,2021-04-20,1712,15,2,Online,SSD Kingston 1TB NVMe,Informática,5336.48,3570.73,10672.96,7141.46,3531.499999999999
252,2021-01-22,2299,16,4,Online,Roteador TP-Link Archer AX,Informática,6915.56,4809.12,27662.24,19236.48,8425.760000000002
253,2020-04-04,230,13,5,Loja Física,Monitor LG 27'' IPS,Informática,5017.08,2994.25,25085.4,14971.25,10114.150000000001
254,2022-04-15,1282,21,4,Online,Lava e Seca Samsung 11kg,Eletrodomésticos,7766.06,4873.27,31064.24,19493.08,11571.16
255,2023-04-26,2481,22,1,Loja Física,Máquina de Lavar LG 12kg,Eletrodomésticos,4764.16,2799.74,4764.16,2799.74,1964.42
256,2025-03-26,1778,19,3,Loja Física,Fogão Consul 5 Bocas,Eletrodomésticos,5102.69,3248.45,15308.07,9745.349999999999,5562.720000000001
257,2025-07-28,880,16,5,Online,Roteador TP-Link Archer AX,Informática,6915.56,4809.12,34577.8,24045.6,10532.200000000004
258,2022-05-08,1388,24,4,Loja Física,Sofá Retrátil 3 Lugares,Móveis,3375.09,2300.64,13500.36,9202.56,4297.800000000001
259,2024-05-20,2472,1,7,Loja Física,Smart TV Samsung 55'' 4K,Eletrônicos,6923.22,4245.0,48462.54,29715.0,18747.54
260,2022-04-24,2157,19,3,Online,Fogão Consul 5 Bocas,Eletrodomésticos,5102.69,3248.45,15308.07,9745.349999999999,5562.720000000001
261,2022-11-21,1789,11,2,Online,Mouse Logitech MX Master,Informática,5112.4,3396.06,10224.8,6792.12,3432.6799999999994
262,2022-02-17,1781,17,3,Online,Geladeira Brastemp Frost Free,Eletrodomésticos,546.67,374.21,1640.0099999999998,1122.6299999999999,517.3799999999999
263,2023-12-12,2735,10,6,Online,Notebook Lenovo ThinkPad i5,Informática,6720.74,3840.64,40324.44,23043.84,17280.600000000002
264,2021-01-10,2397,1,7,Online,Smart TV Samsung 55'' 4K,Eletrônicos,6923.22,4245.0,48462.54,29715.0,18747.54
265,2024-10-28,465,19,6,Online,Fogão Consul 5 Bocas,Eletrodomésticos,5102.69,3248.45,30616.14,19490.699999999997,11125.440000000002
266,2025-08-09,1773,11,5,Online,Mouse Logitech MX Master,Informática,5112.4,3396.06,25562.0,16980.3,8581.7
267,2022-12-10,2816,17,2,Online,Geladeira Brastemp Frost Free,Eletrodomésticos,546.67,374.21,1093.34,748.42,344.91999999999996
268,2022-09-23,1855,1,4,Online,Smart TV Samsung 55'' 4K,Eletrônicos,6923.22,4245.0,27692.88,16980.0,10712.880000000001
269,2025-05-07,463,24,3,Online,Sofá Retrátil 3 Lugares,Móveis,3375.09,2300.64,10125.27,6901.92,3223.3500000000004
270,2023-11-05,2963,2,1,Loja Física,Smart TV LG 50'' UHD,Eletrônicos,6407.56,3703.13,6407.56,3703.13,2704.4300000000003
271,2024-02-24,2031,20,7,Loja Física,Micro-ondas Panasonic 34L,Eletrodomésticos,3450.07,2011.75,24150.49,14082.25,10068.240000000002
272,2020-12-16,353,11,1,Online,Mouse Logitech MX Master,Informática,5112.4,3396.06,5112.4,3396.06,1716.3399999999997
273,2022-04-26,950,26,6,Online,Cadeira Escritório Presidente,Móveis,1944.73,1335.92,11668.380000000001,8015.52,3652.8600000000006
274,2025-04-18,202,20,2,Online,Micro-ondas Panasonic 34L,Eletrodomésticos,3450.07,2011.75,6900.14,4023.5,2876.6400000000003
275,2021-01-03,940,22,5,Online,Máquina de Lavar LG 12kg,Eletrodomésticos,4764.16,2799.74,23820.8,13998.699999999999,9822.1
276,2023-07-09,2195,17,7,Loja Física,Geladeira Brastemp Frost Free,Eletrodomésticos,546.67,374.21,3826.6899999999996,2619.47,1207.2199999999998
277,2020-11-11,1682,1,4,Loja Física,Smart TV Samsung 55'' 4K,Eletrônicos,6923.22,4245.0,27692.88,16980.0,10712.880000000001
278,2023-01-31,1305,6,1,Online,Projetor Epson Full HD,Eletrônicos,7634.42,5273.24,7634.42,5273.24,2361.1800000000003
279,2024-05-12,369,11,4,Online,Mouse Logitech MX Master,Informática,5112.4,3396.06,20449.6,13584.24,6865.359999999999
280,2020-09-27,677,18,7,Loja Física,Geladeira Electrolux Duplex,Eletrodomésticos,4326.85,2981.92,30287.950000000004,20873.440000000002,9414.510000000002
281,2022-12-26,2667,15,7,Online,SSD Kingston 1TB NVMe,Informática,5336.48,3570.73,37355.36,24995.11,12360.25
282,2024-01-15,1214,9,2,Loja Física,Notebook Dell Inspiron i7,Informática,1086.29,653.25,2172.58,1306.5,866.0799999999999
283,2024-07-23,992,25,6,Loja Física,Mesa de Jantar 6 Lugares,Móveis,4117.42,2372.87,24704.52,14237.22,10467.300000000001
284,2024-05-21,89,10,1,Online,Notebook Lenovo ThinkPad i5,Informática,6720.74,3840.64,6720.74,3840.64,2880.1
285,2025-10-04,1556,5,6,Online,TV Box Xiaomi Mi S,Eletrônicos,7523.39,4542.05,45140.340000000004,27252.300000000003,17888.04
286,2025-03-17,2438,1,5,Online,Smart TV Samsung 55'' 4K,Eletrônicos,6923.22,4245.0,34616.1,21225.0,13391.099999999999
287,2024-05-08,2984,8,4,Online,Console Xbox Series X,Eletrônicos,4071.16,2400.49,16284.64,9601.96,6682.68
288,2022-06-23,694,15,1,Online,SSD Kingston 1TB NVMe,Informática,5336.48,3570.73,5336.48,3570.73,1765.7499999999995
289,2020-04-02,696,29,4,Loja Física,Cama Box Queen Ortobom,Móveis,6270.45,4371.0,25081.8,17484.0,7597.799999999999
290,2021-04-12,2675,27,2,Loja Física,Guarda-Roupa Casal 6 Portas,Móveis,5033.13,3035.73,10066.26,6071.46,3994.8
291,2025-11-21,1245,23,5,Online,Freezer Vertical Consul,Eletrodomésticos,5877.12,3587.57,29385.6,17937.850000000002,11447.749999999996
292,2025-05-31,1124,15,1,Online,SSD Kingston 1TB NVMe,Informática,5336.48,3570.73,5336.48,3570.73,1765.7499999999995
293,2023-08-07,2457,28,2,Online,Rack para TV até 65'',Móveis,6228.14,3817.63,12456.28,7635.26,4821.02
294,2025-04-30,1935,23,3,Loja Física,Freezer Vertical Consul,Eletrodomésticos,5877.12,3587.57,17631.36,10762.710000000001,6868.65
295,2025-09-13,91,14,3,Online,Impressora HP LaserJet,Informática,4354.16,2728.75,13062.48,8186.25,4876.23
296,2021-07-06,1360,9,5,Online,Notebook Dell Inspiron i7,Informática,1086.29,653.25,5431.45,3266.25,2165.2
297,2020-02-03,568,16,2,Online,Roteador TP-Link Archer AX,Informática,6915.56,4809.12,13831.12,9618.24,4212.880000000001
298,2022-05-01,1323,21,4,Online,Lava e Seca Samsung 11kg,Eletrodomésticos,7766.06,4873.27,31064.24,19493.08,11571.16
299,2022-01-12,2446,1,7,Loja Física,Smart TV Samsung 55'' 4K,Eletrônicos,6923.22,4245.0,48462.54,29715.0,18747.54
300,2023-12-01,2418,25,1,Loja Física,Mesa de Jantar 6 Lugares,Móveis,4117.42,2372.87,4117.42,2372.87,1744.5500000000002
301,2020-01-15,1416,7,7,Loja Física,Console PlayStation 5,Eletrônicos,5960.31,3348.83,41722.170000000006,23441.809999999998,18280.360000000008
302,2020-05-05,2699,28,1,Online,Rack para TV até 65'',Móveis,6228.14,3817.63,6228.14,3817.63,2410.51
303,2025-06-19,1137,19,7,Online,Fogão Consul 5 Bocas,Eletrodomésticos,5102.69,3248.45,35718.829999999994,22739.149999999998,12979.679999999997
304,2022-08-14,1887,12,7,Loja Física,Teclado Mecânico Redragon,Informática,1629.36,1125.69,11405.519999999999,7879.83,3525.6899999999987
305,2025-12-22,329,24,4,Online,Sofá Retrátil 3 Lugares,Móveis,3375.09,2300.64,13500.36,9202.56,4297.800000000001
306,2025-10-06,1650,23,6,Online,Freezer Vertical Consul,Eletrodomésticos,5877.12,3587.57,35262.72,21525.420000000002,13737.3
307,2021-06-02,2747,24,5,Online,Sofá Retrátil 3 Lugares,Móveis,3375.09,2300.64,16875.45,11503.199999999999,5372.250000000002
308,2025-04-06,1044,24,5,Online,Sofá Retrátil 3 Lugares,Móveis,3375.09,2300.64,16875.45,11503.199999999999,5372.250000000002
309,2024-01-25,1535,2,1,Online,Smart TV LG 50'' UHD,Eletrônicos,6407.56,3703.13,6407.56,3703.13,2704.4300000000003
310,2025-03-03,2910,22,4,Loja Física,Máquina de Lavar LG 12kg,Eletrodomésticos,4764.16,2799.74,19056.64,11198.96,7857.68
311,2022-07-09,1606,4,3,Loja Física,Home Theater Sony 5.1,Eletrônicos,4001.32,2408.43,12003.960000000001,7225.289999999999,4778.670000000002
312,2021-01-13,2357,9,1,Online,Notebook Dell Inspiron i7,Informática,1086.29,653.25,1086.29,653.25,433.03999999999996
313,2020-08-15,1317,5,2,Online,TV Box Xiaomi Mi S,Eletrônicos,7523.39,4542.05,15046.78,9084.1,5962.68
314,2025-07-07,313,1,4,Loja Física,Smart TV Samsung 55'' 4K,Eletrônicos,6923.22,4245.0,27692.88,16980.0,10712.880000000001
315,2022-07-07,2804,21,6,Online,Lava e Seca Samsung 11kg,Eletrodomésticos,7766.06,4873.27,46596.36,29239.620000000003,17356.739999999998
316,2022-04-30,1509,3,2,Online,Soundbar JBL 2.1,Eletrônicos,1826.42,1018.29,3652.84,2036.58,1616.2600000000002
317,2021-04-19,1949,18,3,Online,Geladeira Electrolux Duplex,Eletrodomésticos,4326.85,2981.92,12980.550000000001,8945.76,4034.790000000001
318,2022-10-16,1422,16,2,Online,Roteador TP-Link Archer AX,Informática,6915.56,4809.12,13831.12,9618.24,4212.880000000001
319,2022-03-29,191,5,3,Loja Física,TV Box Xiaomi Mi S,Eletrônicos,7523.39,4542.05,22570.170000000002,13626.150000000001,8944.02
320,2022-02-23,918,28,2,Online,Rack para TV até 65'',Móveis,6228.14,3817.63,12456.28,7635.26,4821.02
321,2023-08-29,2348,2,1,Online,Smart TV LG 50'' UHD,Eletrônicos,6407.56,3703.13,6407.56,3703.13,2704.4300000000003
322,2021-07-22,1536,7,5,Online,Console PlayStation 5,Eletrônicos,5960.31,3348.83,29801.550000000003,16744.15,13057.400000000001
323,2020-09-20,277,18,3,Online,Geladeira Electrolux Duplex,Eletrodomésticos,4326.85,2981.92,12980.550000000001,8945.76,4034.790000000001
324,2023-03-21,1668,17,4,Online,Geladeira Brastemp Frost Free,Eletrodomésticos,546.67,374.21,2186.68,1496.84,689.8399999999999
325,2024-09-01,871,23,6,Online,Freezer Vertical Consul,Eletrodomésticos,5877.12,3587.57,35262.72,21525.420000000002,13737.3
326,2024-04-30,130,6,1,Loja Física,Projetor Epson Full HD,Eletrônicos,7634.42,5273.24,7634.42,5273.24,2361.1800000000003
327,2024-04-15,2409,14,1,Loja Física,Impressora HP LaserJet,Informática,4354.16,2728.75,4354.16,2728.75,1625.4099999999999
328,2020-01-15,2012,7,6,Online,Console PlayStation 5,Eletrônicos,5960.31,3348.83,35761.86,20092.98,15668.880000000001
329,2025-12-02,837,3,7,Online,Soundbar JBL 2.1,Eletrônicos,1826.42,1018.29,12784.94,7128.03,5656.910000000001
330,2020-01-15,1940,8,1,Loja Física,Console Xbox Series X,Eletrônicos,4071.16,2400.49,4071.16,2400.49,1670.67
331,2024-04-04,2985,8,7,Online,Console Xbox Series X,Eletrônicos,4071.16,2400.49,28498.12,16803.43,11694.689999999999
332,2022-06-12,1575,8,6,Online,Console Xbox Series X,Eletrônicos,4071.16,2400.49,24426.96,14402.939999999999,10024.02
333,2023-07-12,1915,21,7,Loja Física,Lava e Seca Samsung 11kg,Eletrodomésticos,7766.06,4873.27,54362.420000000006,34112.89,20249.530000000006
334,2020-06-03,332,1,7,Loja Física,Smart TV Samsung 55'' 4K,Eletrônicos,6923.22,4245.0,48462.54,29715.0,18747.54
335,2021-04-14,1707,12,7,Online,Teclado Mecânico Redragon,Informática,1629.36,1125.69,11405.519999999999,7879.83,3525.6899999999987
336,2024-10-18,2028,22,7,Online,Máquina de Lavar LG 12kg,Eletrodomésticos,4764.16,2799.74,33349.119999999995,19598.18,13750.939999999995
337,2023-01-20,1496,9,1,Loja Física,Notebook Dell Inspiron i7,Informática,1086.29,653.25,1086.29,653.25,433.03999999999996
338,2021-09-20,2665,10,5,Online,Notebook Lenovo ThinkPad i5,Informática,6720.74,3840.64,33603.7,19203.2,14400.499999999996
339,2020-06-26,2503,20,6,Loja Física,Micro-ondas Panasonic 34L,Eletrodomésticos,3450.07,2011.75,20700.420000000002,12070.5,8629.920000000002
340,2025-10-13,2043,8,1,Loja Física,Console Xbox Series X,Eletrônicos,4071.16,2400.49,4071.16,2400.49,1670.67
341,2021-04-18,2842,28,5,Online,Rack para TV até 65'',Móveis,6228.14,3817.63,31140.7,19088.15,12052.55
342,2021-11-07,1635,22,2,Loja Física,Máquina de Lavar LG 12kg,Eletrodomésticos,4764.16,2799.74,9528.32,5599.48,3928.84
343,2023-06-30,1744,8,7,Online,Console Xbox Series X,Eletrônicos,4071.16,2400.49,28498.12,16803.43,11694.689999999999
344,2021-03-07,2414,2,5,Online,Smart TV LG 50'' UHD,Eletrônicos,6407.56,3703.13,32037.800000000003,18515.65,13522.150000000001
345,2025-02-18,2100,21,4,Online,Lava e Seca Samsung 11kg,Eletrodomésticos,7766.06,4873.27,31064.24,19493.08,11571.16
346,2020-11-26,1191,27,5,Loja Física,Guarda-Roupa Casal 6 Portas,Móveis,5033.13,3035.73,25165.65,15178.65,9987.000000000002
347,2021-07-04,2197,11,2,Online,Mouse Logitech MX Master,Informática,5112.4,3396.06,10224.8,6792.12,3432.6799999999994
348,2024-08-23,1189,20,4,Loja Física,Micro-ondas Panasonic 34L,Eletrodomésticos,3450.07,2011.75,13800.28,8047.0,5753.280000000001
349,2025-06-15,1113,18,4,Online,Geladeira Electrolux Duplex,Eletrodomésticos,4326.85,2981.92,17307.4,11927.68,5379.720000000001
350,2025-01-22,556,6,5,Loja Física,Projetor Epson Full HD,Eletrônicos,7634.42,5273.24,38172.1,26366.199999999997,11805.900000000001
351,2023-06-10,1852,4,3,Online,Home Theater Sony 5.1,Eletrônicos,4001.32,2408.43,12003.960000000001,7225.289999999999,4778.670000000002
352,2023-05-14,220,20,7,Loja Física,Micro-ondas Panasonic 34L,Eletrodomésticos,3450.07,2011.75,24150.49,14082.25,10068.240000000002
353,2020-05-18,1392,27,3,Online,Guarda-Roupa Casal 6 Portas,Móveis,5033.13,3035.73,15099.39,9107.19,5992.199999999999
354,2021-05-08,56,18,1,Online,Geladeira Electrolux Duplex,Eletrodomésticos,4326.85,2981.92,4326.85,2981.92,1344.9300000000003
355,2020-06-22,1685,16,3,Loja Física,Roteador TP-Link Archer AX,Informática,6915.56,4809.12,20746.68,14427.36,6319.32
356,2020-07-07,461,5,6,Loja Física,TV Box Xiaomi Mi S,Eletrônicos,7523.39,4542.05,45140.340000000004,27252.300000000003,17888.04
357,2024-05-15,2144,27,1,Online,Guarda-Roupa Casal 6 Portas,Móveis,5033.13,3035.73,5033.13,3035.73,1997.4
358,2022-10-21,2541,18,2,Loja Física,Geladeira Electrolux Duplex,Eletrodomésticos,4326.85,2981.92,8653.7,5963.84,2689.8600000000006
359,2022-02-12,2960,11,1,Online,Mouse Logitech MX Master,Informática,5112.4,3396.06,5112.4,3396.06,1716.3399999999997
360,2023-05-15,769,23,3,Loja Física,Freezer Vertical Consul,Eletrodomésticos,5877.12,3587.57,17631.36,10762.710000000001,6868.65
361,2024-04-03,2069,21,7,Online,Lava e Seca Samsung 11kg,Eletrodomésticos,7766.06,4873.27,54362.420000000006,34112.89,20249.530000000006
362,2024-04-09,2637,22,5,Loja Física,Máquina de Lavar LG 12kg,Eletrodomésticos,4764.16,2799.74,23820.8,13998.699999999999,9822.1
363,2023-10-02,61,24,3,Online,Sofá Retrátil 3 Lugares,Móveis,3375.09,2300.64,10125.27,6901.92,3223.3500000000004
364,2021-05-08,2891,9,7,Loja Física,Notebook Dell Inspiron i7,Informática,1086.29,653.25,7604.03,4572.75,3031.2799999999997
365,2022-10-20,2911,26,5,Loja Física,Cadeira Escritório Presidente,Móveis,1944.73,1335.92,9723.65,6679.6,3044.0499999999993
366,2022-12-04,1756,18,6,Online,Geladeira Electrolux Duplex,Eletrodomésticos,4326.85,2981.92,25961.100000000002,17891.52,8069.580000000002
